"Age1" "Age2" "Age3" "Age4" "Age5" "Age6" "Age7" "Age8" "Sim"
12107041.540284 9256577.349427 3547509.795366 893005.911077 742216.688974 420526.443466 345510.409703 503589.440742 95
15295075.174388 5385723.867161 4818645.43532 2026761.582999 541542.894099 460293.59394 267208.876782 550987.432208 95
5679823.838791 6803953.753475 2806864.03932 2764269.866063 1235645.447454 338445.535514 294743.485294 535395.156399 95
12403220.766488 2526652.494949 3547014.495675 1611818.353004 1687498.927295 773710.656766 217133.508971 544122.025021 95
16477468.56126 5517543.972067 1317467.440431 2038381.436123 984931.176824 1058148.568226 497090.058733 499965.271381 95
9701587.45672 7329801.876953 2868356.624912 749107.597873 1228465.302652 605334.572569 666330.355218 640715.611922 95
13280708.840526 4315646.534064 3812058.71239 1633328.208468 452324.016677 757098.69584 382242.029222 842165.361697 95
4880505.30033 5907740.079884 2242395.838284 2163631.347913 982052.293032 277055.235125 475141.065314 785333.67892 95
4496419.168606 2171066.805788 3077628.05132 1284466.454792 1316542.197774 612031.2511 176912.573885 822161.516886 95
21878163.58882 2000208.100942 1131011.309891 1762881.48249 781573.316297 820478.409112 390804.294675 652703.493114 95
21141465.731625 9732365.88097 1041731.713172 647253.584685 1071395.977044 486237.427043 522996.971384 679464.789413 95
9600923.76765 9404602.87626 5065238.773304 594711.311081 392125.42337 663489.338758 308521.67324 778996.315359 95
7559932.54929 4270909.932978 4897764.454946 2898179.086245 361348.329693 243864.468564 422776.492776 708388.671546 95
6521838.551821 3362996.126899 2224957.3883 2805636.906865 1763627.199052 225220.847533 155734.352067 737910.720546 95
4605531.287497 2901152.134954 1747586.100614 1263302.107032 1687731.330154 1081007.871875 141443.831707 574225.999177 95
11471534.428625 2048707.106774 1507435.276662 991901.35209 759585.148237 1033788.63678 678438.763716 459467.576331 95
9013034.845162 5102914.803036 1063392.614163 852438.409145 593536.542953 462035.705794 644294.144343 723133.319001 95
6309306.358971 4009324.118765 2651451.560223 603550.589832 512530.147163 363544.265366 289960.426766 875924.97858 95
6485845.714531 2806594.611858 2081889.410743 1501475.757197 361815.51822 312586.331389 227175.358449 744973.657617 95
22057928.038061 2885121.293694 1457079.269106 1178145.762254 899311.2928 220386.222319 195083.523184 620465.019997 95
6034188.304471 9812345.480186 1502865.765292 834367.061002 716593.418435 560133.378438 140643.350114 532229.632242 95
14749056.968674 2684278.533695 5112241.456225 861162.977727 507937.215525 446893.082359 357911.477906 439782.23963 95
8366890.243947 6561059.177394 1398943.080282 2932579.325158 524994.01643 317419.62775 286141.422692 521424.917356 95
7832138.284483 3721964.779987 3417746.812731 801140.526541 1783892.644424 327040.248607 202597.454555 526609.375608 95
18101693.741082 3484092.115739 1939489.716345 1959638.824639 488106.264482 1113809.279026 209216.858686 476897.511334 95
18039693.516821 8052446.754972 1815175.100034 1111267.499672 1192846.658843 304355.389001 711591.582129 448022.865726 95
10363508.521245 8024905.848552 4198061.967895 1042513.520745 678532.718866 747133.958111 195320.671825 758715.393722 95
8039725.573 4610183.631724 4184524.506657 2412753.803283 637126.598655 425551.928901 480102.095074 627097.963315 95
15315550.7948 3576463.898998 2404854.098147 2408191.077078 1477110.573343 400592.760675 274146.862323 728263.081068 95
12158386.028513 6813109.123605 1865686.043507 1384151.934321 1474539.125027 928934.497224 258124.089432 660335.914232 95
9405799.544784 5408646.319294 3554025.352169 1073741.857531 847432.732106 927181.549158 598476.259401 604908.486265 95
19253625.711016 4184161.687077 2821469.079682 2045608.885113 657467.694346 532955.09561 597452.689891 791317.314556 95
8562486.90633 8564827.736922 2178165.150897 1612062.781517 1240615.079974 407784.487403 338688.349373 901121.708844 95
4135812.538737 3808956.228819 4458560.892164 1244443.783511 977614.268026 769398.776882 259118.542609 805412.096559 95
11391255.13859 1839788.402455 1983418.184829 2550036.658787 755734.34879 607524.16899 489892.596429 693118.129361 95
4530272.72102 5067324.649728 958059.275433 1134548.933072 1548869.387741 469756.882595 386919.756749 769389.226793 95
5387907.635896 2015256.478914 2637810.08013 547314.579031 687950.109658 960404.224544 298446.007293 750664.604031 95
4324573.263925 2396759.454054 1048496.891743 1504120.58818 331071.695875 425085.596418 608032.597466 678968.475864 95
3105450.815894 1923744.217103 1246891.638608 597710.991466 909531.881561 204467.575415 268987.52517 831246.093979 95
20086485.778223 1381418.118709 999686.898621 707994.670229 359570.12218 557531.896138 128419.09186 706620.131955 95
4287470.417865 8935147.063687 717243.990916 565901.206671 424226.497437 219147.256286 348157.306776 533613.593891 95
9157234.387104 1907268.364488 4658070.129905 411880.47528 345474.614432 265644.327821 140602.210746 577802.843122 95
10761411.13431 4073576.966182 994586.47515 2677669.767084 251784.091186 216751.313077 170765.250393 472427.798877 95
8473593.332655 4787195.181231 2124465.315605 571933.303562 1637614.897473 158073.977653 139427.098164 423008.375537 95
9394897.913961 3769443.780184 2494864.404635 1218609.4593 348645.27238 1023272.174303 101202.938258 368204.759708 95
5575029.209004 4179278.179587 1964188.807223 1430376.527514 742382.330899 217652.751174 654522.983003 307101.035758 95
23323942.447195 2480025.326621 2177578.406721 1125818.825084 871083.192494 463217.625721 139147.358499 626438.161297 95
9123477.25311 10375450.839524 1290593.858023 1242666.108772 681707.644057 539043.058119 293698.856409 496623.187969 95
28148735.069473 4058505.504409 5400574.736079 737092.349116 753254.836221 422498.810353 342297.825342 512665.606089 95
24845664.974402 12521795.130953 2113815.40791 3091141.799448 448065.797175 468765.201677 269396.706773 556753.179776 95
16584512.643924 11052383.199984 6516885.320984 1206671.53735 1872546.521453 277442.077741 297398.82979 535614.243953 95
8520404.185589 7377554.368266 5760084.11835 3738350.290896 735631.011998 1170197.585565 177644.704422 544919.65621 95
21723443.048952 3790276.786481 3846138.38318 3307973.166955 2282407.015924 460698.977582 750878.678518 474109.051759 95
16348187.388378 9663511.88874 1973254.034072 2198045.088132 2006841.973309 1416274.888867 292903.840233 794035.652685 95
6376904.89851 7272360.092843 5030034.991565 1127005.331325 1332410.210004 1243828.830252 899390.620449 705690.65603 95
19904165.277275 2836716.42917 3785653.266129 2873544.923609 683380.747776 826193.259273 790237.564358 1040111.246763 95
7366342.06092 8854186.480509 1476065.686831 2159568.670515 1739188.074134 422605.469971 523488.779722 1184125.320278 95
28878147.618406 3276845.580296 4606345.001196 841477.032429 1305925.933481 1074168.724103 267432.647875 1104452.40765 95
22721739.327691 12846151.994696 1704564.000496 2624911.992801 508582.803945 805949.983906 679227.723246 887422.556704 95
12780453.68154 10107585.374168 6686819.791643 973629.068679 1591345.921869 315267.63951 511892.975693 1015955.867567 95
8045795.795503 5685306.289315 5264204.337805 3826867.700582 591754.629591 990088.542908 200975.07087 995224.612215 95
8490158.95191508 3775700.35626698 1890232.23910469 940762.236804581 476712.678570156 227884.598043634 111616.037562163 111533.325651533 96
8768386.729505 3775698.350086 1890095.286369 940521.423668 476553.818979 227774.548028 111562.135953 111479.463985 96
5465324.465935 3899490.766822 1894093.28567 947502.706234 481086.415252 230929.680002 113090.558538 113006.753949 96
7090227.219056 2430537.316762 1955053.799555 947552.496313 483359.071734 232221.543496 114212.206896 114110.482785 96
6295730.297803 3154036.80164 1265471.106101 1117645.821817 575080.529605 300107.451642 147727.983058 148219.919927 96
3479784.845454 2800616.758962 1642662.290411 724206.925431 679258.216212 357777.348249 191299.710066 192510.201442 96
8224241.329843 1547964.88768 1459121.016424 941261.457272 440870.894283 423603.689482 228607.79278 250263.749936 96
16016498.138305 3658431.623948 804058.118021 827218.165088 565102.304528 269459.998341 265274.780901 306078.496599 96
5184140.486316 7124688.215961 1899818.518867 455439.283087 496060.58709 344811.87187 168462.325091 364616.929747 96
5903247.988882 2306098.037193 3702987.766976 1079343.816877 274184.972114 304404.767039 216796.5129 342536.310199 96
6519375.02254 2625995.878918 1199328.1803 2108470.857503 651677.487963 168960.855151 192197.288502 360710.978284 96
10866141.190098 2900073.147995 1365686.380344 682875.581637 1272990.541639 401562.309137 106674.26989 356664.943644 96
11580098.907851 4833691.794338 1508519.586332 778135.23213 412658.169734 785439.047664 253859.610968 299561.298369 96
15349210.25572 5151330.217188 2517094.890954 862871.687537 472612.983845 256488.93573 500200.396881 359774.482615 96
7749397.386676 6827987.372207 2682124.843015 1439060.986005 523740.345298 293478.939351 163189.902769 557983.214174 96
4894062.178337 3447282.249399 3557602.030801 1537221.561055 876298.910055 326754.091471 187601.06559 471473.966831 96
38913640.726698 2177095.70027 1795652.706358 2037013.150359 934891.975172 545711.262497 208489.90702 429886.494878 96
7047493.766235 17310499.717093 1133920.243734 1027816.696189 1238318.723138 581837.8816 347982.043582 415985.641706 96
7896455.554606 3135046.443259 9020370.114554 650155.135083 626208.830026 773163.644186 372215.397087 498909.635165 96
3000202.062934 3512690.537118 1632837.099626 5162928.359329 395209.61864 389689.789817 492974.68726 567136.30142 96
8465609.969362 1334624.964323 1830126.197799 935658.303963 3143120.522523 246476.654276 249012.224049 691471.093123 96
9121333.168292 3765887.496031 695420.883546 1049114.073351 569901.713737 1961665.254854 157613.354279 614883.781186 96
27882853.124444 4057546.790991 1959874.774407 396940.635328 635446.346337 352815.083392 1244300.960877 501228.02206 96
9379460.796601 12403359.814738 2109617.340115 1114857.130949 239356.876099 390859.365054 222352.560413 1120651.757227 96
4528878.247374 4172357.267928 6451815.982241 1202015.333488 673706.861343 147685.347134 247095.808267 868750.70173 96
8173663.750523 2014657.87872 2175127.771694 3704952.18969 733805.184265 421858.532818 94751.61728 732201.31449 96
11094954.926511 3636021.885835 1049968.790332 1247763.945731 2258726.521122 458587.243305 270122.890142 542034.680251 96
5066062.675688 4935550.365085 1895159.934474 602532.608224 761057.077239 1412537.999008 293840.608048 531761.198439 96
28554819.077571 2253610.038967 2571015.23521 1085339.434891 366533.690654 474116.365549 901615.176219 538389.163048 96
10786119.253023 12702387.553058 1173111.007717 1468701.550604 658080.181569 227260.249414 301195.085679 932568.78419 96
16717706.633814 4798146.62102 6617078.828496 671894.100822 893555.596195 410039.577815 145085.429788 805433.26897 96
8617902.630179 7436747.502377 2497969.121552 3781666.424814 407623.13024 554480.001214 260701.446772 618438.581392 96
3474993.525887 3833617.357635 3872679.927433 1428928.079488 2297049.163572 253390.25675 353159.045656 572342.0539 96
5745522.837362 1545833.138434 1997251.719037 2218837.920108 869754.365621 1432202.848359 161874.153419 603919.305265 96
14026992.846558 2555840.33709 804229.568045 1138684.464604 1341903.804404 537262.762825 906458.681619 495755.186444 96
20308043.797322 6239752.510969 1329117.96891 457812.584566 687283.911313 826534.051751 339062.268445 901964.674693 96
10014769.872182 9033758.812023 3242435.949535 754605.858858 275373.392991 421214.930571 519017.122716 796704.42485 96
8193387.667343 4455042.833652 4709834.961144 1862481.074853 460836.576183 172521.780289 270382.804408 862597.87286 96
18190973.210708 3644806.85683 2322755.534433 2705684.219556 1137587.934564 288778.623472 110768.273743 743892.860213 96
16115895.506001 8092205.24357 1900281.235626 1334276.205133 1652464.832875 712767.710679 185387.922623 561577.098169 96
7514744.509634 7169082.099308 4216565.064565 1089360.649387 812726.119709 1031380.640225 455814.485449 488453.592354 96
5071447.508543 3342901.713767 3735882.795971 2417943.068412 663810.184622 507554.614726 659949.788924 616660.377815 96
6021489.835797 2256013.092723 1742180.869661 2142997.390253 1474015.465273 414809.568823 324968.294727 833978.562579 96
4611499.276717 2678611.944481 1174324.042522 995113.59822 1299183.361653 913730.781098 263462.214105 752493.815074 96
7817571.830917 2051384.533916 1393900.735534 670082.402316 602489.845961 803818.618114 579240.903635 658505.975444 96
10644311.578719 3477555.877658 1066599.959038 793000.377537 404123.872504 370669.575387 506697.341462 796403.304537 96
6178061.279691 4734983.985862 1807387.306705 605921.53077 477357.513864 247952.91334 233020.970084 836709.905108 96
11620125.351103 2748216.606852 2459219.365776 1024263.888597 363592.000454 291547.57754 155163.027764 684672.770931 96
4989003.900551 5169028.040851 1427046.000821 1392623.588899 614027.441959 221752.424908 182186.776267 536917.265979 96
18323700.176964 2219316.002974 2690179.661264 814622.007576 843611.38333 380199.081368 140684.099732 466480.158508 96
12668901.364528 8151174.926564 1155654.834866 1538634.385723 494712.83519 524255.554073 242083.409869 395367.490896 96
19406218.900777 5635661.330385 4243054.3272 660161.374448 932909.759737 306725.35347 333037.312691 413635.076419 96
6034038.037817 8632734.605105 2935027.468655 2427944.141417 401157.82957 580268.278142 195475.451265 485803.324789 96
5761959.847731 2684210.537113 4497400.01946 1681464.045734 1477660.74924 250078.733677 370632.649236 444822.384018 96
11662058.360427 2563192.765929 1399496.062007 2583718.817286 1027062.143608 926010.83154 160572.602642 534506.167488 96
8868249.77488 5187768.837706 1334037.067174 798987.768644 1565378.616025 636084.598621 587607.839024 451075.007902 96
13412927.669727 3944961.683708 2699569.973521 761166.439509 483704.430167 968396.444576 403182.826935 671485.852097 96
6286434.777427 5966599.449291 2051834.9837 1537619.992323 459762.598108 298253.105403 611802.787491 693537.238203 96
9497588.361043 2796473.994188 3106312.463009 1172670.400568 932886.161775 285318.092187 189641.771358 847190.014532 96
12854560.415357 4224933.933852 1455986.94489 1775739.117729 711682.723612 579180.49432 181496.370105 674775.018581 96
15687285.191323 5718246.050165 2199045.766199 831426.506957 1076169.826034 440950.018325 367680.184432 556003.887532 96
