"TotalBio" "Sim"
1534325.38109552 64
1588864.08745057 64
1477392.67217382 64
1424117.33044027 64
1268939.84606033 64
1175731.73651878 64
1096829.58557315 64
1031591.72656009 64
943549.976783611 64
861833.8168156 64
753528.856587675 64
720909.387567955 64
726260.009283944 64
708858.02350064 64
712102.880407724 64
699405.918467672 64
637186.477784519 64
583038.156358264 64
650225.612263001 64
784053.277360377 64
885415.50792172 64
902595.609258463 64
900663.411204448 64
969440.931347309 64
1254789.59424424 64
1249179.74738916 64
1224866.64784651 64
1332637.12959408 64
1329575.83923802 64
1146422.13947004 64
1061769.24056969 64
1179088.76640025 64
1234063.160184 64
1125090.71784761 64
1045431.11894044 64
965188.26748188 64
892573.185521208 64
758669.104427268 64
782744.509951082 64
699145.822015223 64
699874.073406194 64
626531.520747934 64
593029.686415333 64
591610.412773619 64
551711.277439066 64
531088.808682044 64
505587.601404133 64
496226.50845049 64
467042.861799654 64
477231.837059721 64
497914.033024903 64
584857.413348635 64
785273.476899667 64
842450.122844044 64
895832.301798155 64
1343572.98864525 64
1339140.95916764 64
1279046.1312222 64
1219316.89134416 64
1072147.4766053 64
1398608.60524943 64
1344018.26181735 64
1279690.06347414 64
1250917.85064902 64
1224208.95067223 64
1299487.96639594 64
1173743.17404931 64
1552362.12236122 64
1624531.23677887 64
1900434.39045801 64
1892440.61078609 64
1832518.21530029 64
1853855.86924512 64
1650146.87990327 64
1801812.64921614 64
3010337.21051632 64
2862520.43191031 64
2661008.4747474 64
2366875.34647355 64
2208398.07759746 64
692035.870723111 65
623601.074774914 65
898998.915431617 65
843438.439052142 65
906346.407651001 65
856277.179409733 65
838942.301578196 65
811412.68645985 65
1035254.99351307 65
973692.074382794 65
1104170.38653957 65
1170860.67461118 65
1272500.20802908 65
1274698.11193498 65
1191228.49329564 65
1063783.65014929 65
1017072.66084567 65
976974.996688283 65
881933.742123026 65
1009047.30605424 65
1059990.62568687 65
1014528.19655718 65
1076037.50592028 65
1451160.73143328 65
1440009.33967015 65
1366831.76314823 65
1381722.7251168 65
1284834.48824763 65
1152426.48744538 65
1044397.07402194 65
937464.586710139 65
949527.34502141 65
1005689.29778135 65
994040.298771753 65
920077.090982892 65
889183.806373947 65
873870.361171971 65
1014867.03155509 65
1125331.3353992 65
1029667.8564898 65
1258258.04133775 65
1259428.85038748 65
1158755.29485783 65
1060714.12882982 65
1038702.59157809 65
1311139.84910819 65
1372033.86427309 65
1966197.48992477 65
1959608.90991909 65
1852496.82467587 65
1621156.92422171 65
1421762.83417198 65
1245723.56679653 65
1169281.21445829 65
1165615.15496943 65
1077195.6985952 65
1223683.53866883 65
1109181.62798675 65
1047347.24145418 65
1040732.36560065 65
1008194.32699438 65
946849.257158533 65
978606.000862775 65
897152.464919176 65
839591.980196491 65
750571.349276643 65
863580.091772838 65
1480430.60086761 65
1560925.81593616 65
1614052.55401132 65
1586852.11983159 65
1382916.9513951 65
1245186.73933949 65
1073124.72353833 65
1121503.83025896 65
1231610.15337454 65
1126290.82710737 65
1025827.32685182 65
1350198.396951 65
1374350.83678641 65
1351261.72427865 65
1278957.90617198 65
1232537.38533076 65
1093550.12906718 65
1142657.3723725 65
1019087.72032104 65
1157711.05726989 65
1076672.53410731 65
1169821.3600462 65
1074467.46566022 65
964278.865907839 65
953293.812243208 65
1030384.19632194 65
1092580.26796119 65
1147117.79140503 65
1066371.81058696 65
1178587.273587 65
1158145.32433983 65
1084366.61525703 65
1001500.28029058 65
1050106.5144982 65
1081515.81547509 65
1651823.1116075 65
2042013.18843061 65
2043133.57961899 65
1852800.92961024 65
1682715.5544956 65
1429087.65091062 65
1641004.32862985 65
2070446.61710989 65
2066841.83107153 65
1897480.29642151 65
1854495.32776668 65
1690184.266806 65
1420743.30549229 65
1250667.58809934 65
1384826.59218516 65
1385549.25634638 65
1370048.28365352 65
1374417.57900574 65
1180832.34469922 65
1399453.75129492 65
1892432.20115304 65
1892344.00957808 65
1710990.77574893 65
1521030.3407647 65
1314261.57211318 65
1163898.29901958 65
1133725.20047835 65
1275657.0010121 65
1268606.41367309 65
1390454.06780953 65
1262841.24637106 65
1592226.6474962 65
1439375.75374942 65
1357710.30875936 65
1279142.01163626 65
1142227.69366953 65
1135917.82517388 65
998988.126607651 65
1538602.09083873 65
1674069.32130486 65
1830434.10981339 65
1797219.47537758 65
1796505.64220483 65
1733087.1104985 65
2011215.66699054 65
1856549.50713747 65
1790211.72441803 65
1517288.98223422 65
692035.870723111 66
615774.42008504 66
606319.627120709 66
502382.089335546 66
463497.75231225 66
573409.218346417 66
538696.617778463 66
512729.143875346 66
484833.913638198 66
527225.581333269 66
547027.994334003 66
627902.722416533 66
612394.005893201 66
695938.48709492 66
726388.228605024 66
1115552.83984398 66
1240236.7659366 66
1144262.45981879 66
1069080.11427024 66
1077202.30463842 66
934322.60565559 66
1121151.70770418 66
1082407.58193063 66
1060333.46162728 66
1043195.72189557 66
965059.626136404 66
1118270.98958961 66
994637.324571892 66
1078562.26994497 66
1116960.17748369 66
1139639.50800132 66
1054364.04460057 66
980988.902052726 66
1044077.84350582 66
1117163.60007046 66
1362547.75453432 66
1420053.73561962 66
1300992.78972217 66
1499812.91795929 66
1566217.26214374 66
1711130.75446155 66
1632067.79466168 66
1594619.12739363 66
1455051.48095139 66
1430017.90696474 66
1274034.6002984 66
1285848.48165602 66
1232143.53731155 66
1069836.44859747 66
979951.094958188 66
872531.096072111 66
856975.233434596 66
1062892.55450739 66
1099032.04914165 66
1133155.46427208 66
1066208.54176652 66
1142573.52310443 66
1264228.46638651 66
1211535.64832115 66
1268039.84230704 66
1153117.10526363 66
1106478.40522829 66
1016658.00890272 66
994367.015061302 66
1111486.2360086 66
1100775.08745486 66
1174418.0807849 66
1160660.48918426 66
1108193.51879865 66
1109293.43695976 66
1015850.09223331 66
1332265.11291698 66
1362882.84154237 66
1293445.73166932 66
1204661.39263269 66
1107970.39571653 66
1041509.09910812 66
976760.062463146 66
1008580.57804581 66
904754.109264432 66
877444.201490809 66
1006019.55771576 66
909724.855488675 66
877794.999910191 66
895059.595676804 66
1105220.83912488 66
1068509.28867321 66
1335746.51292334 66
1464318.40779402 66
1380265.77819783 66
1454381.89072562 66
1371364.72386565 66
1242445.25105947 66
1405054.94882392 66
1304898.04763168 66
1226958.5710671 66
1073578.57983311 66
974015.17506395 66
954814.862524452 66
890477.122577953 66
933548.921541244 66
839459.24507243 66
1007538.3472777 66
1050538.52024455 66
1116228.56110251 66
1324269.14120952 66
1209635.19550902 66
1323391.72648443 66
1142344.54141796 66
1045078.84584694 66
1382070.01948856 66
1503656.4130031 66
1435032.0663313 66
1430668.09666925 66
1287619.26586642 66
1260544.20791749 66
1250527.90012432 66
1116640.18361564 66
1181909.88078387 66
1113496.76738549 66
1046275.22314115 66
955876.847468887 66
1000462.94709225 66
921239.378099619 66
890081.431519955 66
827412.565029785 66
894542.964828071 66
786203.964853862 66
817402.696819812 66
730937.353035276 66
656965.796666271 66
815911.78922664 66
886773.552433336 66
804677.21366079 66
780143.680457641 66
857673.124151692 66
896529.284942127 66
1069620.9669437 66
1136885.14433052 66
1306780.81364227 66
1185352.87152311 66
1091596.58168337 66
1553805.0006025 66
1453950.54316652 66
1383112.800856 66
1346412.84372794 66
1206093.30967372 66
1232237.16358974 66
1090104.62551574 66
957432.060656837 66
692035.870723111 67
716218.679637608 67
673183.290762182 67
667488.950591577 67
734663.575979534 67
748111.456652602 67
833365.463368662 67
840398.029170664 67
857430.030337797 67
888906.008690856 67
783831.952139519 67
956243.838041312 67
996486.989258721 67
897417.785805519 67
770138.116439052 67
733592.415750469 67
1079856.83229231 67
1040300.68598643 67
1172442.93037366 67
1258233.50502208 67
1162506.97073856 67
1011544.38826836 67
1096299.67051143 67
970679.657877997 67
1159819.78761896 67
1123142.47800645 67
1004661.90078315 67
1117758.62573327 67
1008275.98878381 67
1377414.78108923 67
1675416.82207461 67
2019272.52999351 67
2071318.58797904 67
2045457.7751798 67
2058199.21649167 67
2031366.58244043 67
1892898.06911725 67
2010337.88217158 67
1843797.96850069 67
1635751.83684633 67
1587567.45844224 67
1451170.68813192 67
1279871.1746603 67
1118104.44465922 67
1026396.93058254 67
1026609.91007665 67
1200781.50270453 67
1193226.19647321 67
1053126.59347138 67
918514.682352323 67
993449.655453488 67
1217316.43634635 67
1266293.60342436 67
1391713.10475464 67
1380204.45145092 67
1366369.74298139 67
1369827.68727743 67
1349525.26589165 67
1713766.55846655 67
1853053.72245379 67
1918194.42482654 67
1981371.98270212 67
1871843.74437606 67
1642174.57899013 67
1455973.35846562 67
1525852.84016215 67
1560374.55212182 67
1539616.12354955 67
1379005.75646411 67
1258358.48390131 67
1089507.52291198 67
1067818.16979922 67
990155.434729259 67
883829.599049113 67
965560.592094156 67
890329.032202493 67
843337.46112099 67
769013.824218516 67
1171069.04880307 67
1140475.98676271 67
1097049.68549557 67
1094024.83123752 67
1001592.05314421 67
1013299.9242496 67
959583.053422379 67
911289.268897494 67
1055450.29367733 67
1240801.20703874 67
1156879.23307145 67
1086770.24609174 67
1198519.25329861 67
1624267.22608503 67
2044424.54042566 67
2021255.77885268 67
1881990.87890252 67
1591813.25392158 67
1896378.79627141 67
1740819.12769307 67
1576781.0024644 67
1334053.46362032 67
1161343.83525021 67
1027052.72892183 67
959666.650027482 67
873374.902574772 67
861589.342253074 67
793657.935401889 67
1245782.03856589 67
1385531.74866283 67
1417514.64640113 67
1488076.16354915 67
1300032.62239221 67
1300866.83001491 67
1187111.15408202 67
1089365.02615245 67
1281740.6542842 67
1259258.65180348 67
1137776.7268555 67
1093153.99043769 67
1048980.94470511 67
959421.705674463 67
1002716.48904952 67
1100598.5217036 67
1137806.79147133 67
1009394.19320503 67
916977.328944712 67
1030650.53128583 67
1002660.8700794 67
1053607.38622662 67
1012405.11004978 67
1094540.50022207 67
1301237.26060316 67
1212279.215834 67
1292042.82709756 67
1342834.55756877 67
1286666.0395269 67
1254154.2108226 67
1246146.59886755 67
1089365.48409798 67
965988.923364931 67
833446.771072349 67
787528.359905567 67
916966.966354923 67
910066.871091479 67
900105.680455711 67
1166760.41342197 67
1126109.5417084 67
1016678.4646782 67
1115918.54542959 67
1136690.7502434 67
1206135.04911639 67
692035.870723111 68
600001.778811425 68
532947.301633375 68
492911.012495508 68
458185.234531144 68
636848.080568794 68
598877.173738657 68
568420.242602568 68
619765.196410114 68
610688.721848361 68
556548.842930584 68
604259.634720074 68
667532.583396395 68
842477.088177345 68
911358.166820879 68
876349.455690263 68
853798.731933774 68
838789.343168554 68
929572.28650893 68
1021422.47314471 68
1112436.50385975 68
1179179.9927948 68
1181049.68752918 68
1121607.46074472 68
1002357.10528611 68
913717.514705923 68
875448.654825028 68
815986.539685067 68
1186862.3099566 68
1165694.19973334 68
1152290.98259513 68
1049608.59403927 68
1154729.66974644 68
1061632.90443837 68
1103915.64169308 68
1081290.40833795 68
996973.123854752 68
935443.003041787 68
1113385.99392005 68
1036042.47416035 68
1042565.54462415 68
1622774.78729887 68
1513603.84459224 68
1450935.6972318 68
1318161.04386138 68
1226173.57040208 68
1276484.74701439 68
1215465.56089385 68
1196226.92258098 68
1323361.46385078 68
1519227.7994273 68
1805247.39143777 68
1885529.55365642 68
1834317.17048532 68
1642859.92002714 68
1482480.81528522 68
1771780.50478086 68
1670288.5845491 68
1591910.05627433 68
1461785.86545704 68
1377306.40697842 68
1547438.6551838 68
1583360.68339343 68
1691062.0175747 68
1589103.55779993 68
1454845.52549486 68
1325859.60558595 68
1258738.30375627 68
1133398.23832016 68
1044792.11959887 68
943808.907169097 68
1004352.76177517 68
1059709.62381191 68
1049239.37703263 68
1106253.43052718 68
1256982.22299209 68
1207590.50661979 68
1278023.8831945 68
1429748.78672883 68
1365030.16795089 68
1246640.76235326 68
1310574.84200141 68
1228106.19500413 68
1341956.76950458 68
1192093.11326826 68
1178818.34467635 68
1128787.83202586 68
960305.595052551 68
926407.371447346 68
841941.13571954 68
811384.913878626 68
905355.544690767 68
948764.138631808 68
1076782.54112004 68
1207689.03796895 68
1090898.50532372 68
1058226.36542813 68
913491.434836384 68
889749.571987895 68
863714.763135199 68
949334.273650389 68
969644.948664674 68
938602.029328424 68
962704.121881907 68
1081276.27292204 68
1199981.35176285 68
1226803.42216209 68
1286479.90578012 68
1416018.87894799 68
1482087.64858538 68
1451826.1556017 68
1376818.71195526 68
1362486.46383027 68
1228388.50950874 68
1162154.87227347 68
1034867.06984472 68
1129732.43905496 68
1038240.94197307 68
1146359.18642013 68
1250608.69349688 68
1215466.73421627 68
1272252.7861908 68
1130202.55202169 68
1072548.01207057 68
1117853.57942038 68
1026148.11114104 68
1016186.83351198 68
1053854.45258668 68
1060690.29692356 68
1434963.43386225 68
1530318.06901459 68
1707731.30743759 68
1712888.45465441 68
1578984.64880288 68
1492888.49828776 68
1337934.93619163 68
1566014.14041434 68
1532872.8778566 68
1754438.84126583 68
1815354.73045616 68
1612658.78674315 68
1395359.95297519 68
1362075.12442674 68
1408417.2902011 68
1217169.04020992 68
1198294.76031607 68
1256214.44131619 68
1078623.27889182 68
1020886.91624006 68
919964.433709162 68
692035.870723111 69
644100.482132454 69
665096.459623173 69
681098.777453762 69
728909.425885405 69
936741.71964782 69
1107311.57392788 69
1211155.22794975 69
1204254.35726427 69
1193161.6221181 69
1398648.10022731 69
1417411.54713424 69
1529557.91686218 69
1539027.87909468 69
1395042.82310816 69
1285122.4232353 69
1414717.05558007 69
1226687.13502864 69
1217300.63402294 69
1155649.77366427 69
1043454.14353301 69
1050925.97171628 69
1220356.54853811 69
1209360.2552941 69
1171696.46028735 69
1270778.95121401 69
1214615.05980244 69
1171109.53748334 69
1060072.62861114 69
900975.89580784 69
908874.062632262 69
827241.501191875 69
841519.795529722 69
971757.618900874 69
936639.169238275 69
971929.737531708 69
1084010.84725138 69
1051380.16081802 69
1204064.0833902 69
1329506.78608024 69
1324499.3831888 69
1210637.01361914 69
1110615.87408709 69
929292.530756614 69
806288.197833072 69
694988.294904327 69
710985.401768293 69
638849.831749406 69
695856.922481756 69
662500.256115244 69
666902.527682875 69
753529.896430029 69
757127.653152134 69
721275.067839984 69
818019.872850499 69
963598.860651179 69
993894.601565906 69
920233.080105598 69
852114.115979758 69
897252.069870594 69
792142.98690385 69
757089.234337501 69
700016.038558227 69
628156.08353689 69
618012.089121039 69
641615.702848706 69
603163.102482951 69
652714.996608489 69
620658.441984714 69
622864.524526526 69
629084.165022302 69
703588.731916659 69
710002.802453741 69
690771.345836375 69
740026.274290634 69
873339.496977303 69
1000571.69403247 69
1019718.56032225 69
951785.178888095 69
1020513.12849094 69
917548.300793004 69
907139.785719837 69
967092.279811834 69
916140.30623993 69
1027020.08837843 69
1197666.46828887 69
1228638.72588328 69
1135769.19512037 69
1236786.77328057 69
1785275.32415848 69
1928601.24393026 69
1940323.76362721 69
2274220.76391613 69
2465545.8461108 69
2299872.96553758 69
2346450.98116561 69
2124991.7687735 69
1953922.5242984 69
1888319.4790135 69
1794252.65796037 69
1644508.58428794 69
1862435.65861646 69
1910135.05858241 69
1794772.58624148 69
1725187.04313822 69
1458634.76707889 69
1279684.43874833 69
1181625.26139134 69
1279722.77828231 69
1177565.93047198 69
1136142.61378106 69
1130954.62567363 69
1055828.73344297 69
1074476.11383827 69
1089722.9142195 69
1430309.88603009 69
1619722.56170287 69
1531383.66564381 69
1347326.9249919 69
1206333.72772265 69
1054611.11597952 69
1128159.11928582 69
1189748.10465481 69
1289125.88148357 69
1484618.85539383 69
1529980.68387297 69
1612073.08448436 69
1451513.13665258 69
1220380.09127777 69
1168330.52456788 69
1096446.21733109 69
1095437.22514911 69
961087.240314557 69
1030937.24988744 69
1081223.16986029 69
1129352.01865879 69
1415364.28674953 69
1615641.29641243 69
1561282.30169885 69
1584148.47405878 69
1478826.57347946 69
